  time ;  Dist ; Course ;   V   ;  Type
 82.900;-257.473;-1.28736320576507E+0001;   9.570 Aircraft
 83.000;-258.429;-1.29214535680766E+0001;   9.580 Aircraft
 83.100;-259.387;-1.29693250161194E+0001;   9.590 Aircraft
 83.200;-260.345;-1.30172464017792E+0001;   9.600 Aircraft
 83.300;-261.304;-1.30652177250559E+0001;   9.610 Aircraft
 83.400;-262.265;-1.31132389859496E+0001;   9.620 Aircraft
 83.500;-263.226;-1.31613101844602E+0001;   9.630 Aircraft
 83.600;-264.189;-1.32094313205877E+0001;   9.640 Aircraft
 83.700;-265.152;-1.32576023943322E+0001;   9.650 Aircraft
 83.800;-266.116;-1.33058234056937E+0001;   9.660 Aircraft
 83.900;-267.082;-1.33540943546721E+0001;   9.670 Aircraft
 84.000;-268.048;-1.34024152412674E+0001;   9.680 Aircraft
 84.100;-269.016;-1.34507860654797E+0001;   9.690 Aircraft
 84.200;-269.984;-1.34992068273089E+0001;   9.700 Aircraft
 84.300;-270.954;-1.35476775267551E+0001;   9.710 Aircraft
 84.400;-271.924;-1.35961981638182E+0001;   9.720 Aircraft
 84.500;-272.895;-1.36447687384982E+0001;   9.730 Aircraft
 84.600;-273.868;-1.36933892507952E+0001;   9.740 Aircraft
 84.700;-274.841;-1.37420597007091E+0001;   9.750 Aircraft
 84.800;-275.816;-1.37907800882400E+0001;   9.760 Aircraft
 84.900;-276.791;-1.38395504133879E+0001;   9.770 Aircraft
 85.000;-277.767;-1.38883706761526E+0001;   9.780 Aircraft
 85.100;-278.745;-1.39372408765343E+0001;   9.790 Aircraft
 85.200;-279.723;-1.39861610145330E+0001;   9.800 Aircraft
 85.300;-280.703;-1.40351310901486E+0001;   9.810 Aircraft
 85.400;-281.683;-1.40841511033811E+0001;   9.820 Aircraft
 85.500;-282.664;-1.41332210542306E+0001;   9.830 Aircraft
 85.600;-283.647;-1.41823409426971E+0001;   9.840 Aircraft
 85.700;-284.630;-1.42315107687805E+0001;   9.850 Aircraft
 85.800;-285.615;-1.42807305324808E+0001;   9.860 Aircraft
 85.900;-286.600;-1.43300002337980E+0001;   9.870 Aircraft
 86.000;-287.586;-1.43793198727322E+0001;   9.880 Aircraft
 86.100;-288.574;-1.44286894492834E+0001;   9.890 Aircraft
 86.200;-289.562;-1.44781089634515E+0001;   9.900 Aircraft
 86.300;-290.552;-1.45275784152365E+0001;   9.910 Aircraft
 86.400;-291.542;-1.45770978046385E+0001;   9.920 Aircraft
 86.500;-292.533;-1.46266671316575E+0001;   9.930 Aircraft
 86.600;-293.526;-1.46762863962933E+0001;   9.940 Aircraft
 86.700;-294.519;-1.47259555985461E+0001;   9.950 Aircraft
 86.800;-295.513;-1.47756747384159E+0001;   9.960 Aircraft
 86.900;-296.509;-1.48254438159026E+0001;   9.970 Aircraft
 87.000;-297.505;-1.48752628310062E+0001;   9.980 Aircraft
 87.100;-298.503;-1.49251317837268E+0001;   9.990 Aircraft
 87.200;-299.501;-1.49750506740644E+0001;  10.000 Aircraft
 87.300;-300.500;-1.50250195020189E+0001;  10.010 Aircraft
 87.400;-301.501;-1.50750382675903E+0001;  10.020 Aircraft
 87.500;-302.502;-1.51251069707786E+0001;  10.030 Aircraft
 87.600;-303.505;-1.51752256115840E+0001;  10.040 Aircraft
 87.700;-304.508;-1.52253941900062E+0001;  10.050 Aircraft
 87.800;-305.512;-1.52756127060454E+0001;  10.060 Aircraft
 87.900;-306.518;-1.53258811597016E+0001;  10.070 Aircraft
 88.000;-307.524;-1.53761995509746E+0001;  10.080 Aircraft
 88.100;-308.531;-1.54265678798647E+0001;  10.090 Aircraft
 88.200;-309.540;-1.54769861463716E+0001;  10.100 Aircraft
 88.300;-310.549;-1.55274543504956E+0001;  10.110 Aircraft
 88.400;-311.559;-1.55779724922364E+0001;  10.120 Aircraft
 88.500;-312.571;-1.56285405715942E+0001;  10.130 Aircraft
 88.600;-313.583;-1.56791585885690E+0001;  10.140 Aircraft
 88.700;-314.597;-1.57298265431607E+0001;  10.150 Aircraft
 88.800;-315.611;-1.57805444353693E+0001;  10.160 Aircraft
 88.900;-316.626;-1.58313122651949E+0001;  10.170 Aircraft
 89.000;-317.643;-1.58821300326374E+0001;  10.180 Aircraft
 89.100;-318.660;-1.59329977376969E+0001;  10.190 Aircraft
 89.200;-319.678;-1.59839153803733E+0001;  10.200 Aircraft
 89.300;-320.698;-1.60348829606667E+0001;  10.210 Aircraft
 89.400;-321.718;-1.60859004785770E+0001;  10.220 Aircraft
 89.500;-322.739;-1.61369679341042E+0001;  10.230 Aircraft
 89.600;-323.762;-1.61880853272484E+0001;  10.240 Aircraft
 89.700;-324.785;-1.62392526580095E+0001;  10.250 Aircraft
 89.800;-325.809;-1.62904699263876E+0001;  10.260 Aircraft
 89.900;-326.835;-1.63417371323826E+0001;  10.270 Aircraft
 90.000;-327.861;-1.63930542759946E+0001;  10.280 Aircraft
 90.100;-328.888;-1.64444213572235E+0001;  10.290 Aircraft
 90.200;-329.917;-1.64958383760694E+0001;  10.300 Aircraft
 90.300;-330.946;-1.65473053325321E+0001;  10.310 Aircraft
 90.400;-331.976;-1.65988222266119E+0001;  10.320 Aircraft
 90.500;-333.008;-1.66503890583086E+0001;  10.330 Aircraft
 90.600;-334.040;-1.67020058276222E+0001;  10.340 Aircraft
 90.700;-335.073;-1.67536725345528E+0001;  10.350 Aircraft
 90.800;-336.108;-1.68053891791003E+0001;  10.360 Aircraft
 90.900;-337.143;-1.68571557612647E+0001;  10.370 Aircraft
 91.000;-338.179;-1.69089722810461E+0001;  10.380 Aircraft
 91.100;-339.217;-1.69608387384445E+0001;  10.390 Aircraft
 91.200;-340.255;-1.70127551334598E+0001;  10.400 Aircraft
 91.300;-341.294;-1.70647214660920E+0001;  10.410 Aircraft
 91.400;-342.335;-1.71167377363412E+0001;  10.420 Aircraft
 91.500;-343.376;-1.71688039442073E+0001;  10.430 Aircraft
 91.600;-344.418;-1.72209200896904E+0001;  10.440 Aircraft
 91.700;-345.462;-1.72730861727904E+0001;  10.450 Aircraft
 91.800;-346.506;-1.73253021935074E+0001;  10.460 Aircraft
 91.900;-347.551;-1.73775681518412E+0001;  10.470 Aircraft
 92.000;-348.598;-1.74298840477921E+0001;  10.480 Aircraft
 92.100;-349.645;-1.74822498813599E+0001;  10.490 Aircraft
 92.200;-350.693;-1.75346656525446E+0001;  10.500 Aircraft
 92.300;-351.743;-1.75871313613463E+0001;  10.510 Aircraft
 92.400;-352.793;-1.76396470077649E+0001;  10.520 Aircraft
 92.500;-353.844;-1.76922125918005E+0001;  10.530 Aircraft
 92.600;-354.897;-1.77448281134530E+0001;  10.540 Aircraft
 92.700;-355.950;-1.77974935727224E+0001;  10.550 Aircraft
 92.800;-357.004;-1.78502089696088E+0001;  10.560 Aircraft
 92.900;-358.059;-1.79029743041121E+0001;  10.570 Aircraft
 93.000;-359.116;-1.79557895762324E+0001;  10.580 Aircraft
 93.100;-360.173;-1.80086547859696E+0001;  10.590 Aircraft
 93.200;-361.231;-1.80615699333238E+0001;  10.600 Aircraft
 93.300;-362.291;-1.81145350182949E+0001;  10.610 Aircraft
 93.400;-363.351;-1.81675500408830E+0001;  10.620 Aircraft
 93.500;-364.412;-1.82206150010880E+0001;  10.630 Aircraft
 93.600;-365.475;-1.82737298989099E+0001;  10.640 Aircraft
 93.700;-366.538;-1.83268947343488E+0001;  10.650 Aircraft
 93.800;-367.602;-1.83801095074046E+0001;  10.660 Aircraft
 93.900;-368.667;-1.84333742180774E+0001;  10.670 Aircraft
 94.000;-369.734;-1.84866888663671E+0001;  10.680 Aircraft
 94.100;-370.801;-1.85400534522738E+0001;  10.690 Aircraft
 94.200;-371.869;-1.85934679757974E+0001;  10.700 Aircraft
 94.300;-372.939;-1.86469324369380E+0001;  10.710 Aircraft
 94.400;-374.009;-1.87004468356955E+0001;  10.720 Aircraft
 94.500;-375.080;-1.87540111720699E+0001;  10.730 Aircraft
 94.600;-376.153;-1.88076254460613E+0001;  10.740 Aircraft
 94.700;-377.226;-1.88612896576696E+0001;  10.750 Aircraft
 94.800;-378.300;-1.89150038068949E+0001;  10.760 Aircraft
 94.900;-379.375;-1.89687678937371E+0001;  10.770 Aircraft
 95.000;-380.452;-1.90225819181963E+0001;  10.780 Aircraft
 95.100;-381.529;-1.90764458802724E+0001;  10.790 Aircraft
 95.200;-382.607;-1.91303597799654E+0001;  10.800 Aircraft
 95.300;-383.686;-1.91843236172754E+0001;  10.810 Aircraft
 95.400;-384.767;-1.92383373922023E+0001;  10.820 Aircraft
 95.500;-385.848;-1.92924011047462E+0001;  10.830 Aircraft
 95.600;-386.930;-1.93465147549070E+0001;  10.840 Aircraft
 95.700;-388.014;-1.94006783426848E+0001;  10.850 Aircraft
 95.800;-389.098;-1.94548918680795E+0001;  10.860 Aircraft
 95.900;-390.183;-1.95091553310912E+0001;  10.870 Aircraft
 96.000;-391.269;-1.95634687317198E+0001;  10.880 Aircraft
 96.100;-392.357;-1.96178320699653E+0001;  10.890 Aircraft
 96.200;-393.445;-1.96722453458278E+0001;  10.900 Aircraft
 96.300;-394.534;-1.97267085593072E+0001;  10.910 Aircraft
 96.400;-395.624;-1.97812217104036E+0001;  10.920 Aircraft
 96.500;-396.716;-1.98357847991169E+0001;  10.930 Aircraft
 96.600;-397.808;-1.98903978254471E+0001;  10.940 Aircraft
 96.700;-398.901;-1.99450607893944E+0001;  10.950 Aircraft
 96.800;-399.995;-1.99997736909585E+0001;  10.960 Aircraft
 96.900;-401.091;-2.00545365301396E+0001;  10.970 Aircraft
 97.000;-402.187;-2.01093493069376E+0001;  10.980 Aircraft
 97.100;-403.284;-2.01642120213526E+0001;  10.990 Aircraft
 97.200;-404.382;-2.02191246733845E+0001;  11.000 Aircraft
 97.300;-405.482;-2.02740872630334E+0001;  11.010 Aircraft
 97.400;-406.582;-2.03290997902992E+0001;  11.020 Aircraft
 97.500;-407.683;-2.03841622551820E+0001;  11.030 Aircraft
 97.600;-408.785;-2.04392746576817E+0001;  11.040 Aircraft
 97.700;-409.889;-2.04944369977983E+0001;  11.050 Aircraft
 97.800;-410.993;-2.05496492755319E+0001;  11.060 Aircraft
 97.900;-412.098;-2.06049114908824E+0001;  11.070 Aircraft
 98.000;-413.204;-2.06602236438499E+0001;  11.080 Aircraft
 98.100;-414.312;-2.07155857344343E+0001;  11.090 Aircraft
 98.200;-415.420;-2.07709977626357E+0001;  11.100 Aircraft
 98.300;-416.529;-2.08264597284540E+0001;  11.110 Aircraft
 98.400;-417.639;-2.08819716318892E+0001;  11.120 Aircraft
 98.500;-418.751;-2.09375334729414E+0001;  11.130 Aircraft
 98.600;-419.863;-2.09931452516106E+0001;  11.140 Aircraft
 98.700;-420.976;-2.10488069678967E+0001;  11.150 Aircraft
 98.800;-422.090;-2.11045186217997E+0001;  11.160 Aircraft
 98.900;-423.206;-2.11602802133196E+0001;  11.170 Aircraft
 99.000;-424.322;-2.12160917424566E+0001;  11.180 Aircraft
 99.100;-425.439;-2.12719532092104E+0001;  11.190 Aircraft
 99.200;-426.557;-2.13278646135812E+0001;  11.200 Aircraft
 99.300;-427.677;-2.13838259555690E+0001;  11.210 Aircraft
 99.400;-428.797;-2.14398372351737E+0001;  11.220 Aircraft
 99.500;-429.918;-2.14958984523953E+0001;  11.230 Aircraft
 99.600;-431.040;-2.15520096072339E+0001;  11.240 Aircraft
 99.700;-432.163;-2.16081706996894E+0001;  11.250 Aircraft
 99.800;-433.288;-2.16643817297618E+0001;  11.260 Aircraft
 99.900;-434.413;-2.17206426974513E+0001;  11.270 Aircraft
100.000;-435.539;-2.17769536027576E+0001;  11.280 Aircraft
